Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,is_anomaly,revenue,cost,margin_pct,unit_price,discount_pct,order_year,order_month,order_quarter,ship_days,category_clean,sub_category_clean,region_clean,is_high_value_order,profit_tier
72,CA-2017-114440,2017-09-14,2017-09-17,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Jackson,Michigan,49201,Central,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,0.0,8.763,False,19.05,10.287,46.0,6.3500000000000005,0.0,2017,2017-09,Q3 2017,3,Office Supplies,Paper,Central,False,High
73,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,831.936,8,0.2,-114.3912,False,831.936,946.3272000000001,-13.749999999999998,103.992,20.0,2015,2015-04,Q2 2015,6,Furniture,Chairs,South,True,Loss
74,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.04,2,0.2,1.213,False,97.04,95.82700000000001,1.25,48.52,20.0,2015,2015-04,Q2 2015,6,Furniture,Furnishings,South,False,Low
75,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,False,72.784,90.98,-25.0,72.784,20.0,2015,2015-04,Q2 2015,6,Office Supplies,Storage,South,False,Loss
76,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1.248,3,0.8,-1.9344,False,1.248,3.1824,-154.99999999999997,0.416,80.0,2017,2017-12,Q4 2017,2,Office Supplies,Binders,Central,False,Loss
77,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,3,0.6,-5.8248,False,9.708,15.5328,-60.0,3.236,60.0,2017,2017-12,Q4 2017,2,Furniture,Furnishings,Central,False,Loss
78,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,0.2,2.724,False,27.24,24.516,10.000000000000002,9.08,20.0,2017,2017-12,Q4 2017,2,Office Supplies,Storage,Central,False,Medium
79,US-2014-147606,2014-11-26,2014-12-01,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,5,0.6,-14.475,False,19.3,33.775,-75.0,3.8600000000000003,60.0,2014,2014-11,Q4 2014,5,Furniture,Furnishings,Central,False,Loss
80,CA-2016-127208,2016-06-12,2016-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0.0,56.2032,False,208.16,151.9568,27.0,208.16,0.0,2016,2016-06,Q2 2016,3,Office Supplies,Appliances,South,False,High
81,CA-2016-127208,2016-06-12,2016-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3,0.0,8.0352,False,16.74,8.704799999999999,48.00000000000001,5.579999999999999,0.0,2016,2016-06,Q2 2016,3,Office Supplies,Binders,South,False,High
82,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,5,0.0,4.172,False,14.9,10.728000000000002,27.999999999999996,2.98,0.0,2014,2014-10,Q4 2014,4,Office Supplies,Art,West,False,High
83,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0.0,6.2031,False,21.39,15.186900000000001,28.999999999999996,21.39,0.0,2014,2014-10,Q4 2014,4,Office Supplies,Storage,West,False,High
84,CA-2015-149734,2015-09-03,2015-09-08,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075,False,200.984,138.1765,31.25,28.712,20.0,2015,2015-09,Q3 2015,5,Office Supplies,Envelopes,South,False,High
85,US-2017-119662,2017-11-13,2017-11-16,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549,False,230.376,279.3309,-21.25,76.792,20.0,2017,2017-11,Q4 2017,3,Office Supplies,Storage,Central,True,Loss
86,CA-2017-140088,2017-05-28,2017-05-30,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0.0,33.2156,False,301.96,268.7444,11.000000000000002,150.98,0.0,2017,2017-05,Q2 2017,2,Furniture,Chairs,South,True,Medium
87,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.0,6.7966,False,19.99,13.193399999999999,34.0,19.99,0.0,2017,2017-10,Q4 2017,7,Technology,Accessories,Central,False,High
88,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2,0.0,2.9568,False,6.16,3.2032000000000003,48.0,3.08,0.0,2017,2017-10,Q4 2017,7,Office Supplies,Labels,Central,False,High
89,CA-2016-159695,2016-04-05,2016-04-10,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,13.8572,False,158.368,144.5108,8.75,22.624,20.0,2016,2016-04,Q2 2016,5,Office Supplies,Storage,Central,False,Low
90,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0.0,6.633,False,20.1,13.467000000000002,32.99999999999999,6.7,0.0,2016,2016-09,Q3 2016,5,Office Supplies,Art,West,False,High
91,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,False,73.584,65.3058,11.249999999999998,36.792,20.0,2016,2016-09,Q3 2016,5,Technology,Phones,West,False,Medium
92,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,0.0,3.1104,False,6.48,3.3696000000000006,47.99999999999999,6.48,0.0,2016,2016-09,Q3 2016,5,Office Supplies,Paper,West,False,High
93,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.2208,False,12.96,6.739200000000001,47.99999999999999,6.48,0.0,2015,2015-01,Q1 2015,5,Office Supplies,Paper,Central,False,High
94,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,16.5354,False,53.34,36.80460000000001,30.999999999999993,17.78,0.0,2015,2015-01,Q1 2015,5,Furniture,Furnishings,Central,False,High
95,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,16.1504,False,32.96,16.8096,49.00000000000001,16.48,0.0,2015,2015-01,Q1 2015,5,Office Supplies,Binders,Central,False,High
96,US-2017-109484,2017-11-06,2017-11-12,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,False,5.682,9.47,-66.66666666666666,5.682,70.0,2017,2017-11,Q4 2017,6,Office Supplies,Binders,West,False,Loss
97,CA-2017-161018,2017-11-09,2017-11-11,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,40.5426,False,96.53,55.9874,42.0,13.790000000000001,0.0,2017,2017-11,Q4 2017,2,Furniture,Furnishings,East,False,High
98,CA-2017-157833,2017-06-17,2017-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,False,51.312,33.3528,35.0,17.104,20.0,2017,2017-06,Q2 2017,3,Office Supplies,Binders,West,False,High
99,CA-2016-149223,2016-09-06,2016-09-11,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,22.5852,False,77.88,55.294799999999995,29.000000000000004,12.979999999999999,0.0,2016,2016-09,Q3 2016,5,Office Supplies,Appliances,Central,False,High
100,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184,False,64.624,42.005599999999994,35.0,9.232,20.0,2016,2016-08,Q3 2016,4,Office Supplies,Paper,Central,False,High
101,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,False,95.976,106.7733,-11.25,31.992,20.0,2016,2016-08,Q3 2016,4,Technology,Accessories,Central,False,Loss
102,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,False,1.788,4.8276,-170.0,0.596,80.0,2016,2016-08,Q3 2016,4,Office Supplies,Binders,Central,False,Loss
103,CA-2016-129903,2016-12-01,2016-12-04,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.7208,False,23.92,12.199200000000001,49.0,5.98,0.0,2016,2016-12,Q4 2016,3,Office Supplies,Paper,Central,False,High
104,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,False,238.896,265.7718,-11.250000000000002,39.815999999999995,20.0,2015,2015-11,Q4 2015,4,Technology,Accessories,West,True,Loss
105,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,False,102.36,106.1985,-3.75,34.12,20.0,2015,2015-11,Q4 2015,4,Furniture,Furnishings,West,False,Loss
106,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,False,36.882,62.6994,-70.0,12.293999999999999,70.0,2015,2015-11,Q4 2015,4,Office Supplies,Binders,West,False,Loss
107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,False,74.112,56.51039999999999,23.750000000000004,9.264,20.0,2017,2017-11,Q4 2017,5,Technology,Accessories,South,False,High
108,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,False,27.992,25.8926,7.5,27.992,20.0,2017,2017-11,Q4 2017,5,Technology,Phones,South,False,Low
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,False,3.304,2.2302,32.50000000000001,3.304,20.0,2017,2017-11,Q4 2017,5,Office Supplies,Art,South,False,High
110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,False,339.96,271.96799999999996,20.000000000000004,67.99199999999999,20.0,2015,2015-10,Q4 2015,5,Technology,Accessories,Central,True,High
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,False,41.96,31.050400000000003,25.999999999999996,20.98,0.0,2017,2017-12,Q4 2017,5,Furniture,Furnishings,East,False,High
112,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788,False,75.96,53.172,30.000000000000004,37.98,0.0,2016,2016-11,Q4 2016,7,Office Supplies,Art,Central,False,High
113,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,False,27.24,13.892399999999999,49.00000000000001,4.54,0.0,2016,2016-11,Q4 2016,7,Office Supplies,Binders,Central,False,High
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,False,40.096,25.561199999999996,36.25000000000001,2.864,20.0,2014,2014-08,Q3 2014,2,Office Supplies,Fasteners,East,False,High
115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,False,4.72,3.0679999999999996,35.0,2.36,20.0,2014,2014-08,Q3 2014,2,Office Supplies,Envelopes,East,False,High
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,False,23.976,16.4835,31.25,7.992,20.0,2014,2014-08,Q3 2014,2,Office Supplies,Paper,East,False,High
117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,False,130.464,86.4324,33.75,21.744,20.0,2014,2014-08,Q3 2014,2,Office Supplies,Envelopes,East,False,High
118,CA-2015-110457,2015-03-02,2015-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.3813,False,787.53,622.1487,21.000000000000004,262.51,0.0,2015,2015-03,Q1 2015,4,Furniture,Tables,West,True,High
119,US-2015-136476,2015-04-05,2015-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,False,157.794,273.5096,-73.33333333333333,157.794,70.0,2015,2015-04,Q2 2015,5,Office Supplies,Binders,South,False,Loss
120,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,False,47.04,28.694399999999998,39.0,15.68,0.0,2016,2016-06,Q2 2016,3,Furniture,Furnishings,East,False,High
121,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,False,30.84,16.962,45.0,7.71,0.0,2016,2016-06,Q2 2016,3,Office Supplies,Binders,East,False,High
122,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,False,226.56,163.1232,27.999999999999996,37.76,0.0,2016,2016-06,Q2 2016,3,Office Supplies,Storage,East,True,High
123,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.759,False,115.02,63.260999999999996,45.0,12.78,0.0,2016,2016-06,Q2 2016,3,Office Supplies,Envelopes,East,False,High
124,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316,False,68.04,48.308400000000006,28.999999999999996,9.72,0.0,2016,2016-06,Q2 2016,3,Technology,Phones,East,False,High
125,US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,False,600.558,609.1374,-1.4285714285714286,200.186,30.0,2014,2014-12,Q4 2014,2,Furniture,Chairs,Central,True,Loss
126,US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,False,617.7,1025.382,-66.0,102.95,50.0,2014,2014-09,Q3 2014,5,Furniture,Tables,Central,True,Loss
127,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,False,2.388,4.2188,-76.66666666666667,1.194,70.0,2017,2017-11,Q4 2017,7,Office Supplies,Binders,West,False,Loss
128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,False,243.992,213.493,12.5,34.856,20.0,2017,2017-11,Q4 2017,7,Office Supplies,Storage,West,True,Medium
129,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,False,81.424,90.58420000000001,-11.249999999999998,40.712,20.0,2016,2016-11,Q4 2016,4,Furniture,Chairs,West,False,Loss
130,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,False,238.56,212.3184,10.999999999999998,79.52,0.0,2016,2016-11,Q4 2016,4,Furniture,Furnishings,West,True,Medium
